nome,significado,origem,url
Theodore,"Significa ""Dádiva de Deus"" ou ""presente de Deus"". 
O nome Theodore é a versão inglesa do nome Teodoro, que tem origem no nome grego Theódoros, composto por théos, que significa “deus” e ignidôron, que quer dizer “dom"", ""dádiva”.",Inglesa,https://www.dicionariodenomesproprios.com.br/theodore/
Theodoro,"Significa “presente de Deus”, “dádiva divina”
Theodoro é um nome masculino de origem grega que surge a partir de Theódoros, composto pelos elementos théos, que significa “deus” e dôron, que significa “dom” ou “dádiva”. Dessa forma, o significado do nome Theodoro é “presente de Deus” ou “dádiva divina”.",Grega,https://www.dicionariodenomesproprios.com.br/theodoro/
Thierry,"Significa “príncipe do povo”, “senhor do povo”.
É a variante francesa de Teodorico, originado a partir do nome germânico Thiudoricus, formado pelos elementos thiuda, que quer dizer “povo” e rik, que significa “príncipe, senhor”.","Francesa, Germânica",https://www.dicionariodenomesproprios.com.br/thierry/
Thor,"Significa ""deus do trovão"".
Thor é um nome predominantemente masculino, que tem origem a partir do nórdico antigo Þórr, que quer dizer ""trovão"".",Nórdica,https://www.dicionariodenomesproprios.com.br/thor/
Tiago Henrique,"Significa ""senhor do lar que vem do calcanhar"", ""governante da casa que vem do calcanhar"".
É um nome composto por dois nomes de origens distintas, Tiago e Henrique.","Hebraica, Germânica, Espanhola",https://www.dicionariodenomesproprios.com.br/tiago-henrique/
Tibério,"Nome associado ao rio tibre, indica uma pessoa que possui aguçado senso de justiça e sempre procura agir com toda sinceridade e prudência. Tem grande facilidade em se expressar e sabe se valer disso para alcançar o sucesso profissional e afetivo.",Grega,https://www.dicionariodenomesproprios.com.br/tiberio/
Tibiriça,Sentinela da serra.,Indígena,https://www.dicionariodenomesproprios.com.br/tibirica/
Tibúrcio,O que vem de tibur.,Latina,https://www.dicionariodenomesproprios.com.br/tiburcio/
Ticiano,Venerável.,Latina,https://www.dicionariodenomesproprios.com.br/ticiano/
Tilde,Forma abreviada de Matilde.,Latina,https://www.dicionariodenomesproprios.com.br/tilde/
Tim,Diminutivo de timothy.,Inglesa,https://www.dicionariodenomesproprios.com.br/tim/
Timeu,Honrado.,Grega,https://www.dicionariodenomesproprios.com.br/timeu/
Timeus,Perfeito.,Grega,https://www.dicionariodenomesproprios.com.br/timeus/
Timóteo,"Significa “o que respeita os deuses”, “aquele que honra a Deus”.
Tem origem no grego Timótheo, formado pela união dos elementos tim, a partir de timáo, que significa “honrar, respeitar”, e théos que quer dizer “deus”.","Grega, Bíblica",https://www.dicionariodenomesproprios.com.br/timoteo/
Timoteus,Honras a Deus.,Grega,https://www.dicionariodenomesproprios.com.br/timoteus/
Tino,"Nome que começou por ser um diminutivo de nomes que acabam com tino, como Valentino, Diamantino ou Quintino, mas que se estabeleceu como nome próprio.",,https://www.dicionariodenomesproprios.com.br/tino/
Tinoco,Apelido carinhoso para antõnio.,Teutônica,https://www.dicionariodenomesproprios.com.br/tinoco/
Tirso,Delicioso.,Hebraica,https://www.dicionariodenomesproprios.com.br/tirso/
Tissot,Tecelão.,Francesa,https://www.dicionariodenomesproprios.com.br/tissot/
Tito,"Significa “pai”, “honrado”, “respeitável”.
É um nome com origem dúbia, que pode ter vindo da voz infantil tata, que quer dizer “pai”. Outra possibilidade é que derive de um nome de família romano relacionado com o latim titulus, que significa “honrado, respeitável”.","Latina, Bíblica",https://www.dicionariodenomesproprios.com.br/tito/
Tiziano,"Significa ""aquele que recebeu um título de honra"", ""honrado"". 
Forma italiana do nome romano Titianus, derivado de Titus, o qual possivelmente tem relação com o termo em latim titulus, que significa ""título de honra"".",Italiana,https://www.dicionariodenomesproprios.com.br/tiziano/
Toante,Filho de Baco e Ariadne.,Grega,https://www.dicionariodenomesproprios.com.br/toante/
Tobias,"Significa “agradável a Deus”, “Deus é bom”.
Vem do hebraico Tobhiyyah, que quer dizer literalmente “agradável a Deus”, deriva dos elementos tobh que significa “bom” e tem relação com o árabe tába “agradável aos sentidos”, e El, Yah, que significa “Deus”.",Hebraica,https://www.dicionariodenomesproprios.com.br/tobias/
Toby,"Significa “agradável a Deus”, “Deus é bom”.
É um apelido do nome Tobias, que vem do hebraico Tobhiyyah, que significa literalmente “agradável a Deus”, derivado dos elementos tobh, que quer dizer “bom” e Yah, El que significa “Deus”. Também tem relação com o árabe tába, que significa “agradável aos sentidos”.","Latina, Inglesa",https://www.dicionariodenomesproprios.com.br/toby/
Toledo,"Significa ""aquele ou aquela proveniente de Toledo, região da Espanha"".
Esse sobrenome tem origem toponímica, a partir de uma região central da Espanha, de nome Toledo. Foi usado como uma designação de famílias nobres antigas desse local.","Espanhola, Portuguesa",https://www.dicionariodenomesproprios.com.br/toledo/
Tolmai,"Significa o que suspende as águas e indica uma pessoa com grande poder de análise. Julga a todos e a si mesmo com severidade, mas está sempre disposto a perdoar os erros que detecta nos outros e busca constantemente o auto-aprimoramento.",Latina,https://www.dicionariodenomesproprios.com.br/tolmai/
Tom,"Significa ""gêmeo"".
É o diminutivo de Tomás, que tem origem no aramaico ta'oma', que quer dizer literalmente ""gêmeo"".","Inglesa, Aramaica, Alemã",https://www.dicionariodenomesproprios.com.br/tom/
Tomás,"Significa ""gêmeo"".
O nome Tomás tem origem no aramaico ta'oma', que significa literalmente ""gêmeo"". Equivale em significado ao nome Dídimo, que quer dizer ""gêmeo"" em grego.","Grega, Aramaica",https://www.dicionariodenomesproprios.com.br/tomas/
Tomásio,Filho de Tomás.,Latina,https://www.dicionariodenomesproprios.com.br/tomasio/
Tomaso,"Gêmeo, irmão.",Latina,https://www.dicionariodenomesproprios.com.br/tomaso/
Tomé,"Significa ""gêmeo"".
Surgiu a partir de Thome, uma abreviação medieval de Thomas, versão inglesa de Tomás, nome originado no aramaico ta'oma', que quer dizer literalmente ""gêmeo"".","Inglesa, Aramaica",https://www.dicionariodenomesproprios.com.br/tome/
Tomer,"Alto, elevado.",Latina,https://www.dicionariodenomesproprios.com.br/tomer/
Tommy,"Significa “gêmeo”.
É o diminutivo de Thomas, versão inglesa do nome Tomás, que tem origem no aramaico ta'oma', que quer dizer literalmente ""gêmeo"".","Inglesa, Aramaica",https://www.dicionariodenomesproprios.com.br/tommy/
Tonho,Diminutivo de Antônio.,Latina,https://www.dicionariodenomesproprios.com.br/tonho/
Toni,"Significa ""valioso"", ""de valor inestimável"", ""sem preço"".
É o diminutivo de Antônio, que apesar da origem incerta, possivelmente vem do latim Antonius, que quer dizer ""inestimável, digno de apreço"".",Latina,https://www.dicionariodenomesproprios.com.br/toni/
Tony,"Significa “inestimável”, “digno de apreço”.
É o diminutivo de Anthony, variante inglesa de Antônio, que tem origem no grego Antónios, do latim Antonius, que significa “inestimável”, “digno de apreço”.","Latina, Inglesa",https://www.dicionariodenomesproprios.com.br/tony/
Toriba,Felicidade.,Indígena,https://www.dicionariodenomesproprios.com.br/toriba/
Torquato,"Significa “aquele que traz um colar”, ""o que usa colar"".
Tem origem no latim Torquatus, derivado do adjetivo torquatus, a, um, significa “o que traz o colar ou o que usa colar”.",Latina,https://www.dicionariodenomesproprios.com.br/torquato/
Torrance,Impiedoso.,Inglesa,https://www.dicionariodenomesproprios.com.br/torrance/
Torres,"significa “ser grandioso”.
Estudos apontam que o sobrenome Torres possivelmente está ligado às comunidades judaicas oriundas da Espanha. Acredita-se, portanto, que o sobrenome tenha uma origem judaica.",Espanhola,https://www.dicionariodenomesproprios.com.br/torres/
Tosin,"Tosado, raspado.",Latina,https://www.dicionariodenomesproprios.com.br/tosin/
Tovar,Estreito.,Latina,https://www.dicionariodenomesproprios.com.br/tovar/
Trajano,Deus de Jano.,Mitológica,https://www.dicionariodenomesproprios.com.br/trajano/
Travis,"Significa “coletor de pedágio”.
Tem origem no sobrenome inglês Travis, derivado de travers, nome que descrevia uma pessoa que viva perto de uma ponte ou um lugar do rio onde dava para passar a pé, e surgiu a partir do francês antigo traverser, que significa “atravessar”.","Francesa, Inglesa",https://www.dicionariodenomesproprios.com.br/travis/
Trevor,"Significa “grande aldeia” ou “vila de Mor”.
Deriva de um sobrenome a partir de um nome de cidade, originado na união dos elementos do galês, tref, que significa “aldeia”, e mawr, que quer dizer “grande” ou o nome Mor.",Galês,https://www.dicionariodenomesproprios.com.br/trevor/
Trindade,"O sobrenome Trindade tem origem portuguesa e religiosa uma vez que foi empregado para homenagear a Santíssima Trindade, da Igreja Católica. 
A Santíssima Trindade é, segundo a crença católica, a figura de Deus representada pelo Pai, pelo Filho e pelo Espírito Santo.",Portuguesa,https://www.dicionariodenomesproprios.com.br/trindade/
Trinidad,Provém da santíssima trindade.,Latina,https://www.dicionariodenomesproprios.com.br/trinidad/
Tristão,"Significa “pessoa agitada ou barulhenta”.
Tristão é um nome masculino de origem céltica. Surge como Drustan, de drust, que significa literalmente “algazarra”. Assim, apesar da sua sonoridade sugerir tristeza, o nome tem o sentido de agitação ou excitação.",Celta,https://www.dicionariodenomesproprios.com.br/tristao/
Trump,"Significa “aquele que faz tambores”, “homem que toca tambor”.
Trump é um sobrenome de origem alemã cuja raiz é uma palavra bávara (da Baviera, um estado alemão) que significa “tambor”.","Alemã, Americana",https://www.dicionariodenomesproprios.com.br/trump/
Tufi,Boa Ventura.,Árabe,https://www.dicionariodenomesproprios.com.br/tufi/
Túlio,"Significa ""de Tulo"", ""pertencente ao que ergue"", ""da natureza do que cria"".
Tem origem no latim Tullius, derivado de Tulo e significa ""de Tulo, pertencente a Tulo, da natureza de Tulo"".","Latina, Etrusca",https://www.dicionariodenomesproprios.com.br/tulio/
Tupã,Progenitor.,Indígena,https://www.dicionariodenomesproprios.com.br/tupa/
Turin,Capricho vitorioso.,Grega,https://www.dicionariodenomesproprios.com.br/turin/
Tyron,"Significa ""terra do nascido da árvore de teixo"". 
Esse nome é uma variante de Tyrone, o qual surge a partir do nome de um condado da Irlanda do Norte, derivado do gaélico Tir Eoghain, que significa ""terra de Eoghan"".","Irlandesa, Gaélica, Americana",https://www.dicionariodenomesproprios.com.br/tyron/
Tyrone,"Significa “terra de Eoghan”.
Tem origem no nome de um condado situado na Irlanda do Norte, derivado a partir do gaélico irlandês Tir Eoghain, que quer dizer “terra de Eoghan”.","Irlandesa, Gaélica",https://www.dicionariodenomesproprios.com.br/tyrone/
Tyson,"Significa “briguento”; “filho de Dionísio” ou “filho daquele que foi consagrado a Dioniso”.
Tyson  é um nome masculino inglês.",Inglesa,https://www.dicionariodenomesproprios.com.br/tyson/
Uahoomanaokahaku,"Significa “filho da luz”, “filho daquele(a) que ilumina”, “filho daquele(a) que esclarece”.
Esse comprido nome masculino tem origem havaiana e significa “filho da luz” e, por extensão “filho daquele(a) que ilumina”, “filho daquele(a) que esclarece”.",Havaiana,https://www.dicionariodenomesproprios.com.br/uahoomanaokahaku/
Ualri,"Personagen de lenda indígena, que virou inseto.",Indígena,https://www.dicionariodenomesproprios.com.br/ualri/
Ubá,Cama feita de tronco de árvore.,Tupi,https://www.dicionariodenomesproprios.com.br/uba/
Ubajara,Dono das armas.,Indígena,https://www.dicionariodenomesproprios.com.br/ubajara/
Ubaldo,"Significa “espírito audaz”, “aquele com pensamento ousado”.
É a variante espanhola e italiana derivada do nome de origem germânica Hugbald, composto pelos elementos hug, que quer dizer “espírito, pensamento” e bald, que significa “ousado, audaz”.","Italiana, Germânica, Espanhola",https://www.dicionariodenomesproprios.com.br/ubaldo/
Ubandara,Aquele que forra.,Indígena,https://www.dicionariodenomesproprios.com.br/ubandara/
Ubatã,Dura madeira.,Indígena,https://www.dicionariodenomesproprios.com.br/ubata/
Ubaúna,Embarcação pequena.,Indígena,https://www.dicionariodenomesproprios.com.br/ubauna/
Uberaba,Água cristalina.,Tupi,https://www.dicionariodenomesproprios.com.br/uberaba/
Ubiraci,"Significa “boa madeira”.
Ubiraci é um nome masculino e de origem indígena, que na tradução para a língua portuguesa tem um significado semelhante a “árvore de boa madeira”.",Indígena,https://www.dicionariodenomesproprios.com.br/ubiraci/
Ubirajara,"Significa ""senhor da lança"" ou ""senhor da vara"".
Tem origem no nome tupi übürai'yara​, que quer dizer literalmente ""senhor da lança, senhor da vara"".","Tupi, Indígena",https://www.dicionariodenomesproprios.com.br/ubirajara/
Ubirani,"Indica tenacidade e delicadeza. É próprio de pessoas cuidadosas e atenciosas para com os outros; chama a atenção pelo seu caráter aberto e compreensivo, sobretudo em relação a valores tradicionais.",Indígena,https://www.dicionariodenomesproprios.com.br/ubirani/
Ubiratã,"Significa ""lança forte"", ""pau rijo"" ou ""tacape forte"". Esse era o nome dado pelos índios ao pau-ferro.
A origem do nome Ubiratã é o tupi übü'ra á'tã, onde übü'ra significa ""pau"" e á'tã quer dizer ""duro"" ou ""rijo"".","Tupi, Indígena",https://www.dicionariodenomesproprios.com.br/ubirata/
Ubiratan,"Significa “madeira forte”, “lança dura” ou ""tacape forte"".
Tem origem no tupi e é formado pela junção das palavras übü'ra, que significa “pau” ou “tacape” e á'tã, que significa “duro”, do qual resulta o significado “madeira forte”, “lança dura” ou ""tacape forte"".","Tupi, Indígena",https://www.dicionariodenomesproprios.com.br/ubiratan/
Uchoa,"Significa “lobo”.
Uchoa é um sobrenome de origem basca que significa “lobo”.",Basca,https://www.dicionariodenomesproprios.com.br/uchoa/
Udalrico,Senhor dos bens e riquezas.,Latina,https://www.dicionariodenomesproprios.com.br/udalrico/
Ufente,Príncipe de Lácio.,Grega,https://www.dicionariodenomesproprios.com.br/ufente/
Ugo,"Significa “o pensador”, “o inteligente”.
Ugo é a variante italiana do nome Hugo, originalmente Hugi, em alemão.",Italiana,https://www.dicionariodenomesproprios.com.br/ugo/
Uilian,"Significa “protetor decidido” ou “protetor corajoso”.
Uilian é uma invenção brasileira, uma variação do nome inglês William, que é por sua vez o mesmo que Guilherme, em português.","Inglesa, Germânica",https://www.dicionariodenomesproprios.com.br/uilian/
Uirandi,Legumes sebosos.,Indígena,https://www.dicionariodenomesproprios.com.br/uirandi/
Ula,"Proprietária, hereditária.",Teutônica,https://www.dicionariodenomesproprios.com.br/ula/
Ulando,Nobre país.,Teutônica,https://www.dicionariodenomesproprios.com.br/ulando/
Ulf,Lobo.,Teutônica,https://www.dicionariodenomesproprios.com.br/ulf/
Ulísses,"Nome com origem no latim Ulysses, do grego Odysséus do verbo odyssomai que significa irritar e do etrusco Uluxe, que significa filho da raiva.
Ulisses é visionário e arrojado e fica entusiasmado com grandes viagens e grandes projectos. A sua honestidade e maneira de ser simples fazem com que ganhe a confiança dos outros e estabeleça longas e frutuosas amizades. A nível sentimental prefere viagens curtas em lago sereno, não criando muito diálogo com a pessoa amada.",Latina,https://www.dicionariodenomesproprios.com.br/ulisses/
Ulpiano,"Da família Úlpio, antiga família romana.",Latina,https://www.dicionariodenomesproprios.com.br/ulpiano/
Ulric,Poder de lobos.,Inglesa,https://www.dicionariodenomesproprios.com.br/ulric/
Ulva,Lobo.,Gótica,https://www.dicionariodenomesproprios.com.br/ulva/
Ulysses,"Significa “o irritado” ou “o filho da raiva”.
Ulysses é a versão latina do grego Odysséus, proveniente do verbo odys, odyssomai, que significa “irritar”. Assim, Ulysses pode ser interpretado como “o irritado” ou “o filho da raiva”.",Grega,https://www.dicionariodenomesproprios.com.br/ulysses/
Umar,"Significa ""florescente"", ""próspero"" ou ""aquele que tem vida longa"".
Com origem na palavra árabe 'umr, que significa ""vida"", pode também derivar de amir ""florescente, próspero"", de amara ""viver por muito tempo"".",Árabe,https://www.dicionariodenomesproprios.com.br/umar/
Umbelino,Pequena sombra.,Latina,https://www.dicionariodenomesproprios.com.br/umbelino/
Umberto,"Significa “famoso pela força” ou “brilhante pela força”.
Umberto é uma variante gráfica italiana de Humberto, nome derivado a partir do germânico Hunberct, palavra formada pela junção dos elementos huni / hun, que quer dizer “gigante” ou “força”, e berth / beraht, que significa “ilustre” ou “famoso”.","Italiana, Germânica",https://www.dicionariodenomesproprios.com.br/umberto/
Ume,Árvore de ameixas. Símbolo de devoção no japão.,Japonesa,https://www.dicionariodenomesproprios.com.br/ume/
Undine,"Provém da palavra ""unda"", significando onda.",Grega,https://www.dicionariodenomesproprios.com.br/undine/
Únxia,Epíteto de Juno.,Mitológica,https://www.dicionariodenomesproprios.com.br/unxia/
Uólace,Aquele que veio do país de gales.,Anglo-Saxônica,https://www.dicionariodenomesproprios.com.br/uolace/
Upiara,O que luta contra o mal.,Indígena,https://www.dicionariodenomesproprios.com.br/upiara/
Upira,O alimento.,Indígena,https://www.dicionariodenomesproprios.com.br/upira/
Upton,O único.,Inglesa,https://www.dicionariodenomesproprios.com.br/upton/
Urânia,Celestial.,Grega,https://www.dicionariodenomesproprios.com.br/urania/
Urano,"Significa ""os céus"". 
Esse nome masculino é derivado do grego ouranos, que quer dizer ""os céus"".",Grega,https://www.dicionariodenomesproprios.com.br/urano/
Urbano,"Significa “da cidade de Roma” ou “morador da cidade”.
Tem origem no nome do latim Urbanus, derivado do adjetivo urbanus, de urbs, urbis, e quer dizer “da cidade de Roma”, passando com o tempo a denominar o que moravam na cidade.","Latina, Bíblica",https://www.dicionariodenomesproprios.com.br/urbano/
Urbanus,Celestial.,Grega,https://www.dicionariodenomesproprios.com.br/urbanus/
Urd,"Significa ""destino"". 
Com origem nórdica a partir da palavra Urðr, Nurd significa ""destino"".",Nórdica,https://www.dicionariodenomesproprios.com.br/urd/
Uri,"Significa “Deus é minha luz”, “a luz de Deus”, “minha Luz”, “chama”, “luz divina”. 
O nome masculino Uri tem origem no hebraico a partir de Uriy, que através do verbo or significa “brilhar”. Uri carrega, portanto, significados de iluminação, tais como “chama”, “luz”, “Deus é minha Luz” e “a Luz de Deus”.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/uri/
Uriah,"Significa “o Senhor é minha luz”, ""o Senhor é luz"".
Tem origem no nome hebraico Uryyah, formado pela união dos elementos ur, que quer dizer “luz, ouro” e Yah, que significa “Senhor, Jeová”.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/uriah/
Urias,"Significa “o Senhor é a minha luz”, ""em Deus Existe Luz"".
Tem origem no nome hebraico Uryyah (Uriel, em português), sendo mesmo sua abreviação. É formado pela junção dos elementos ur, que significa “luz” e Yah, que significa “Senhor, Javé”, resultando em “o Senhor é a minha luz”, ""em Deus Existe Luz"".","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/urias/
Uriel,"Significa “o Senhor é minha luz”, “o Senhor é luz”.
Surgiu a partir do nome hebraico Uryyah, composto pela junção das palavras ur, que quer dizer “luz, ouro” e Yah, El, que significa “Senhor, Jeová”.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/uriel/
Ursel,Variante germânica de úrsula.,Germânica,https://www.dicionariodenomesproprios.com.br/ursel/
Urtigão,Ermitão das montanhas.,Grega,https://www.dicionariodenomesproprios.com.br/urtigao/
Ururaí,Rio dos lagartos.,Indígena,https://www.dicionariodenomesproprios.com.br/ururai/
Usher,"Significa ""porteiro"", ""arrumador"", ""organizador"", ""aquele que conduz"", ""aquele que lidera"", ""oficial de diligências"".
A palavra usher tem origem inglesa e significa ""porteiro"", ""arrumador"", ""organizador"" ou ""pessoa responsável pela ordem em uma corte de justiça"". Pode, ainda, indicar o verbo ""conduzir"" ou ""liderar"".",Inglesa,https://www.dicionariodenomesproprios.com.br/usher/
Uzi,Poder.,Hebraica,https://www.dicionariodenomesproprios.com.br/uzi/
Uzias,"Significa “força de Deus”, “minha força é Deus”, “o meu poder é o Senhor”.
É uma das formas gregas do nome hebraico Uzziah, que quer dizer literalmente “força de Deus, minha força é Deus”.","Grega, Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/uzias/
Uziel,"Significa “força de Deus”, “poder do Senhor”, “meu Deus é minha fortaleza”.
Uziel é um nome bíblico que tem origem no nome hebraico Uziel e é formado pela junção dos elementos uzi, que quer dizer ""força"" ou ""poder"" e El, que significa ""Deus"", da qual resulta “força de Deus”, “poder do Senhor”, por extensão, “meu Deus é minha fortaleza”.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/uziel/
Vadenberg,Vindo da montanha.,Germânica,https://www.dicionariodenomesproprios.com.br/vadenberg/
Vadim,Para reinar com glória.,Germânica,https://www.dicionariodenomesproprios.com.br/vadim/
Vagner,"Significa ""construtor de carroças"", ""fabricante de vagões"", “transportador”. 
O nome masculino Vagner é de origem alemã. Vem do sobrenome germânico Waganari, que era o nome dado a pessoas que trabalhavam com transportes de mercadorias, bem como na construção de vagões ou carroças.",Alemã,https://www.dicionariodenomesproprios.com.br/vagner/
Valdec,"Significa “habitante do recanto da floresta”, “morador das proximidades da floresta”.
Valdec tem origem germânica e é um nome de residência. O que significa que era o nome dado a pessoas que viviam em determinada localidade.",Germânica,https://www.dicionariodenomesproprios.com.br/valdec/
Valdeci,"Significa “habitante do recanto da floresta”, “morador das proximidades da floresta”.
O nome Valdeci tem origem germânica. Surge a partir de do germânico Waldeck, cujo significado decorre da junção dos elementos wald, que significa “floresta” e eck, que significa “recanto”, ou seja, “recanto da floresta”.",Germânica,https://www.dicionariodenomesproprios.com.br/valdeci/
Valdeir,"Significa ""forte"", ""poderoso"", ""governante"".
Valdeir é uma variante de Valdir, nome masculino de origem germânica que surge a partir do acréscimo do sufixo -ir (comum entre os brasileiros) ao nome Valdo.",Germânica,https://www.dicionariodenomesproprios.com.br/valdeir/
Valdemar,"Significa “senhor famoso”, “senhor célebre”, “senhor brilhante”; “cavalo audaz”; “o que governa com nobreza” ou “governante ilustre”.
Tem origem a partir do nome germânico Waldemar, composto pela união dos elementos walde, que significa “senhor” e mar, meri que quer dizer “famoso, célebre, brilhante”.",Germânica,https://www.dicionariodenomesproprios.com.br/valdemar/
Valdemir,"Significa “senhor ou homem célebre”, “pessoa brilhante”; “cavalo audaz”; “governante ilustre”, “o que governa com nobreza”.
Tem origem germânica, cujo étimo é o nome Valdemar, que significa “senhor  ou homem célebre”.",Germânica,https://www.dicionariodenomesproprios.com.br/valdemir/
Valdemiro,"Significa “senhor célebre”, “homem célebre” ou “pessoa brilhante”, “o que governa com nobreza” ou “governante ilustre”.
Tem origem a partir do germânico. É formado pela junção dos elementos walde, que significa “senhor” e mar, que significa “célebre” ou “brilhante”, da qual resulta “senhor célebre”, “homem célebre” ou “pessoa brilhante”.",Germânica,https://www.dicionariodenomesproprios.com.br/valdemiro/
Valdinei,"Significa ""homem novo forte"", ""novo poderoso"", ""governante novo"".
Provavelmente deve ter surgido através da união dos nomes Valdir e Nei.",Germânica,https://www.dicionariodenomesproprios.com.br/valdinei/
Valdir,"Significa ""forte"", ""poderoso"", ""governante"".
Valdir é uma modificação do nome Valdo, ao qual acresce o sufixo -ir (frequentemente usado nos nomes brasileiros).",Germânica,https://www.dicionariodenomesproprios.com.br/valdir/
Valdivino,"Significa “amigo ousado”, “amigo destemido”, “amigo audaz”.
Tem origem no nome germânico Baldavin, Balduíno em português, o mesmo que Valdivino, cujo significado é o resultado da junção dos elementos balt, que tem o sentido de “ousado, destemido, audaz” e win, que tem o sentido de “amigo”, de modo que Valdivino significa “amigo ousado”, “amigo destemido”, “amigo audaz”.",Germânica,https://www.dicionariodenomesproprios.com.br/valdivino/
Valdívio,Amigo ambicioso.,Germânica,https://www.dicionariodenomesproprios.com.br/valdivio/
Valdo,"Significa “aquele que tem força”, “poderoso”, “aquele que governa”.
Valdo tem origem germânica e está calcado no elemento weald, vald que significa “força”, “poder”, “governo” e que faz parte de nomes como Osvaldo e Valdomiro, sendo bastante comum que Valdo seja utilizado como termo efetivo desses nomes.",Teutônica,https://www.dicionariodenomesproprios.com.br/valdo/
Valdomiro,"Significa “senhor famoso”, “senhor célebre”, “senhor brilhante”.
É o mesmo que Valdemar, nome originado no germânico Waldemar, formado pela junção dos elementos walde, que significa “senhor” e mar, meri que quer dizer “famoso, célebre, brilhante”.",Germânica,https://www.dicionariodenomesproprios.com.br/valdomiro/
Valêncio,Santo católico.,Latina,https://www.dicionariodenomesproprios.com.br/valencio/
Valentim,"Significa “valente”, “forte”, “vigoroso”, “cheio de saúde”.
O nome Valentim é uma variante antiga em português de Valentino, que tem origem no latim Valentinus, um diminutivo de valens, valentis, que significa “valente, forte, vigoroso, cheio de saúde”.",Latina,https://www.dicionariodenomesproprios.com.br/valentim/
Valentin,"Significa “valente”, “forte”, “vigoroso”, “cheio de saúde”.
É a variante francesa e alemã de Valentino, nome originado a partir do latim Valentinus, um diminutivo de valens, valentis, que significa “valente, forte, vigoroso, cheio de saúde”.","Latina, Francesa, Alemã",https://www.dicionariodenomesproprios.com.br/valentin/
Valentino,"Significa “valente”, “forte”, “vigoroso”, “cheio de saúde”.
Vem do latim Valentinus, um diminutivo de valens, valentis, que quer dizer “valente, forte, vigoroso, cheio de saúde”.",Latina,https://www.dicionariodenomesproprios.com.br/valentino/
Valeriana,Relativo a Valéria.,Latina,https://www.dicionariodenomesproprios.com.br/valeriana/
Valeriano,Descendente de Valério.,Latina,https://www.dicionariodenomesproprios.com.br/valeriano/
Valerie,"Significa “valente”, “forte”, “saudável” ou “aquela que é cheia de saúde”.
Valerie é uma variante inglesa e francesa de Valéria, nome originado a partir do latim Valeria, derivado da raiz latina valere, que pode ser traduzida como “ter saúde”, “saudável” ou “cheia de saúde”.","Latina, Francesa, Inglesa",https://www.dicionariodenomesproprios.com.br/valerie/
Valério,"Significa ""robusto"", ""cheio de vigor"", ""cheio de saúde"" e e até ""valente"". Vem da palavra latina valere, que significa ""ter saúde"".
Surgiu inicialmente como nome feminino (Valéria) e apenas mais tarde começou a ser usado no masculino.",Latina,https://www.dicionariodenomesproprios.com.br/valerio/
Valfredo,Aquele que governa pacificamente.,Teutônica,https://www.dicionariodenomesproprios.com.br/valfredo/
Valmir,"Valmir significa ""famoso amado"", ""escolhido por ser brilhante"".
O nome Valmir vem do germânico Walamir, que junta duas palavras:",Germânica,https://www.dicionariodenomesproprios.com.br/valmir/
Valteno,Aquele que nasce na escócia.,Anglo-Saxônica,https://www.dicionariodenomesproprios.com.br/valteno/
Válter,"Significa ""comandante do exército"" ou ""chefe do batalhão"".
O nome Válter também é usado muitas vezes na sua forma sem acento, Valter. Ele é a variante de Walter, nome com origem no nome germânico Waldhar. Seu significado, “comandante do exército”, é a junção dos elementos wald ou waldan, que significam “governar ou comandar”, e her, que significa “exército”.",Germânica,https://www.dicionariodenomesproprios.com.br/valter/
Vander,"Significa “da terra da ardósia”.
Esse nome é uma variante gráfica de Wander, o qual surgiu com o nome Wanderley.",Holandesa,https://www.dicionariodenomesproprios.com.br/vander/
Vanderlei,"Significa ""da terra da ardósia"", ""habitante do lugar da ardósia"".
A origem do nome Vanderlei é o holandês van der Leij, que quer dizer ""da ardósia"".",Holandesa,https://www.dicionariodenomesproprios.com.br/vanderlei/
Vandique,Do dique.,Germânica,https://www.dicionariodenomesproprios.com.br/vandique/
Vando,"Significa ""peregrino"", ""o que viaja"", ""o que se move"", ""andarilho"". O significado primitivo seria ""vândalo"".
Esse nome é a forma masculina de Vanda, a qual tem origem no germânico Wanda e se refere a um povo de origem eslava que vivia na Alemanha Oriental.",Germânica,https://www.dicionariodenomesproprios.com.br/vando/
Vargas,"Significa “cabana”, “declive”, “pastagem”.  
Esse sobrenome, que é comum tanto na língua espanhola quanto portuguesa, tem origem a partir de dialetos espanhóis e significa “cabana”, “declive”, “pastagem”.","Espanhola, Portuguesa",https://www.dicionariodenomesproprios.com.br/vargas/
Vasco,"Significa “corvo” ou “bascos”.
Tem origem no nome espanhol medieval Valasco, Velasco, que possivelmente significa “corvo”.","Latina, Espanhola",https://www.dicionariodenomesproprios.com.br/vasco/
